"","expedition_id","peak_id","peak_name","year","season","basecamp_date","highpoint_date","termination_date","termination_reason","highpoint_metres","members","member_deaths","hired_staff","hired_staff_deaths","trekking_agency","climb_success","death_on_exp","height_metres"
"160","DHA185101","DHA1","Dhaulagiri I",1985,"Spring",1985-03-21,1985-04-24,1985-05-10,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7000,7,0,0,0,NA,0,0,8167
"161","TUKU85101","TUKU","Tukuche",1985,"Spring",1985-03-02,1985-03-12,1985-03-13,"Success (main peak)",6920,7,0,0,0,NA,1,0,6920
"162","PUMO85102","PUMO","Pumori",1985,"Spring",1985-04-19,1985-05-09,1985-05-14,"Success (main peak)",7138,4,0,0,0,NA,1,0,7138
"163","MAK285101","MAK2","Makalu II",1985,"Spring",1985-04-01,1985-04-22,1985-04-25,"Success (main peak)",7678,5,0,0,0,NA,1,0,7678
"164","HIME85101","HIME","Himalchuli East",1985,"Spring",1985-04-25,1985-05-23,1985-05-26,"Success (main peak)",7893,12,2,3,0,NA,1,1,7893
"165","AMAD85101","AMAD","Ama Dablam",1985,"Spring",1985-04-08,1985-04-23,1985-04-26,"Success (main peak)",6814,7,0,0,0,NA,1,0,6814
"166","LSHR85101","LSHR","Lhotse Shar",1985,"Spring",1985-05-10,1985-05-29,NA,"Illness, AMS, exhaustion, or frostbite",8100,1,0,4,0,NA,0,0,8382
"167","GURJ85102","GURJ","Gurja Himal",1985,"Spring",1985-05-08,1985-05-17,1985-05-20,"Success (main peak)",7193,8,1,6,0,NA,1,1,7193
"168","KANG85101","KANG","Kangchenjunga",1985,"Spring",1985-04-06,1985-05-13,1985-05-15,"Bad weather (storms, high winds)",7900,6,0,3,0,NA,0,0,8586
"169","ANN185101","ANN1","Annapurna I",1985,"Spring",1985-04-09,1985-04-24,NA,"Success (main peak)",8091,5,0,3,0,NA,1,0,8091
"170","DHA185102","DHA1","Dhaulagiri I",1985,"Spring",1985-05-12,1985-05-15,1985-05-17,"Success (main peak)",8167,2,0,2,0,NA,1,0,8167
"171","CHOY85101","CHOY","Cho Oyu",1985,"Spring",1985-04-15,1985-05-28,1985-06-01,"Success (main peak)",8188,12,0,0,0,NA,1,0,8188
"172","NGOJ85101","NGOJ","Ngojumba Kang I",1985,"Spring",1985-04-15,1985-05-22,NA,"Success (main peak)",7916,3,0,0,0,NA,1,0,7916
"173","NILN85101","NILN","Nilgiri North",1985,"Spring",1985-04-25,1985-05-19,1985-05-21,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6400,9,0,1,0,NA,0,0,7061
"174","ANN385101","ANN3","Annapurna III",1985,"Spring",1985-04-03,1985-05-04,NA,"Success (main peak)",7555,22,0,3,0,NA,1,0,7555
"175","ANNS85101","ANNS","Annapurna South",1985,"Spring",1985-04-14,1985-04-21,1985-04-22,"Lack (or loss) of supplies or equipment",5650,7,0,2,0,NA,0,0,7219
"176","CHOL85101","CHOL","Cholatse",1985,"Spring",1985-04-17,1985-04-19,1985-05-10,"Success (main peak)",6440,7,0,0,0,NA,1,0,6423
"177","AMAD85102","AMAD","Ama Dablam",1985,"Spring",1985-04-28,1985-05-02,1985-05-10,"Success (main peak)",6814,7,1,0,0,NA,1,1,6814
"178","TAWO85101","TAWO","Tawoche",1985,"Spring",1985-04-17,1985-04-24,1985-05-10,"Success (main peak)",6495,7,0,0,0,NA,1,0,6495
"179","YALU85101","YALU","Yalung Kang",1985,"Spring",1985-03-25,1985-04-22,1985-04-25,"Success (main peak)",8505,15,1,7,0,NA,1,1,8505
"180","OHMI85101","OHMI","Ohmi Kangri",1985,"Spring",1985-03-23,1985-04-14,1985-04-20,"Success (main peak)",6839,10,0,3,0,NA,1,0,6839
"181","GAUR85101","GAUR","Gaurishankar",1985,"Spring",1985-04-09,1985-05-02,1985-05-14,"Accident (death or serious injury)",6500,2,1,0,0,NA,0,1,7135
"182","GURJ85101","GURJ","Gurja Himal",1985,"Spring",1985-04-04,1985-04-29,NA,"Success (main peak)",7193,9,1,3,0,NA,1,1,7193
"183","CHOY85102","CHOY","Cho Oyu",1985,"Spring",1985-04-15,1985-05-01,NA,"Success (main peak)",8188,11,0,0,0,"None",1,0,8188
"184","PUMO85101","PUMO","Pumori",1985,"Spring",1985-04-07,1985-04-21,1985-04-26,"Success (main peak)",7138,8,0,3,0,NA,1,0,7138
"185","CHOB85101","CHOB","Chobuje",1985,"Spring",1985-04-04,1985-05-10,1985-05-14,"Success (main peak)",6686,5,0,0,0,NA,1,0,6686
"186","MANA85101","MANA","Manaslu",1985,"Spring",1985-04-07,1985-05-01,1985-05-08,"Success (main peak)",8163,7,1,3,0,NA,1,1,8163
"187","GAN185301","GAN1","Ganesh I",1985,"Autumn",1985-10-29,1985-11-11,NA,"Route technically too difficult, lack of experience, strength, or motivation",6200,3,0,3,0,NA,0,0,7422
"188","HIMN85302","HIMN","Himalchuli North",1985,"Autumn",1985-10-02,1985-10-27,1985-10-30,"Success (main peak)",7331,8,0,6,0,NA,1,0,7331
"189","AMAD85302","AMAD","Ama Dablam",1985,"Autumn",1985-10-21,1985-11-07,NA,"Success (main peak)",6814,5,0,2,0,"Summit Nepal Trekking",1,0,6814
"190","KUSU85301","KUSU","Kusum Kanguru",1985,"Autumn",NA,1985-11-08,NA,"Success (main peak)",6370,4,0,0,0,"None",1,0,6370
"191","MANA85301","MANA","Manaslu",1985,"Autumn",1985-09-12,1985-10-03,1985-10-26,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6300,6,0,0,0,NA,0,0,8163
"192","TUKU85301","TUKU","Tukuche",1985,"Autumn",1985-08-27,1985-09-04,1985-09-05,"Success (main peak)",6920,4,0,3,0,NA,1,0,6920
"193","DHA185301","DHA1","Dhaulagiri I",1985,"Autumn",1985-09-08,1985-10-25,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7250,18,0,0,0,NA,0,0,8167
"194","BARU85301","BARU","Baruntse",1985,"Autumn",1985-10-25,1985-11-01,NA,"Success (main peak)",7152,15,0,2,0,NA,1,0,7152
"195","MANN85301","MANN","Manaslu North",1985,"Autumn",1985-10-26,1985-10-27,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",4950,16,0,2,0,NA,0,0,6994
"196","KAG185301","KAG1","Kagmara I",1985,"Autumn",1985-10-18,1985-10-22,1985-10-23,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5700,7,0,0,0,NA,0,0,5978
"197","SAIP85301","SAIP","Saipal",1985,"Autumn",1985-09-26,1985-10-22,1985-10-25,"Success (main peak)",7030,13,0,0,0,NA,1,0,7030
"198","ANNS85301","ANNS","Annapurna South",1985,"Autumn",1985-09-18,1985-10-22,NA,"Accident (death or serious injury)",6500,11,2,0,0,"Kunga",0,1,7219
"199","MAK285302","MAK2","Makalu II",1985,"Autumn",1985-10-16,1985-11-02,1985-11-08,"Accident (death or serious injury)",7450,10,2,2,0,"Great Himalayan Adventure (GHA)",0,1,7678
"200","THAM85302","THAM","Thamserku",1985,"Autumn",1985-10-11,1985-10-30,1985-10-31,"Success (main peak)",6618,7,0,3,0,NA,1,0,6618
"201","GANG85302","GANG","Gangapurna",1985,"Autumn",1985-10-05,1985-10-28,1985-10-30,"Bad weather (storms, high winds)",6600,5,0,0,0,NA,0,0,7455
"202","ANN185301","ANN1","Annapurna I",1985,"Autumn",1985-09-01,1985-10-03,1985-10-22,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6000,5,0,6,0,NA,0,0,8091
"203","ANNS85302","ANNS","Annapurna South",1985,"Autumn",1985-09-25,1985-10-22,NA,"Accident (death or serious injury)",6500,6,1,0,0,NA,0,1,7219
"204","KGUR85301","KGUR","Kang Guru",1985,"Autumn",1985-10-17,1985-10-22,1985-10-26,"Accident (death or serious injury)",6000,7,1,4,0,NA,0,1,6981
"205","AMAD85301","AMAD","Ama Dablam",1985,"Autumn",1985-10-06,1985-10-30,1985-11-04,"Success (main peak)",6814,22,0,3,0,"International Trekkers (Intrek Asia)",1,0,6814
"206","BARU85302","BARU","Baruntse",1985,"Autumn",NA,NA,1985-11-02,"Did not reach base camp",NA,13,0,0,0,NA,0,0,7152
"207","MANA85303","MANA","Manaslu",1985,"Autumn",1985-09-22,1985-10-22,1985-10-27,"Accident (death or serious injury)",7200,15,0,10,1,NA,0,1,8163
"208","KIRA85301","KIRA","Kirat Chuli",1985,"Autumn",1985-09-25,1985-10-15,1985-10-20,"Bad weather (storms, high winds)",NA,31,0,0,0,NA,0,0,7362
"209","MAK285301","MAK2","Makalu II",1985,"Autumn",1985-09-23,1985-10-11,1985-10-14,"Success (main peak)",7678,10,2,5,0,NA,1,1,7678
"210","CHOY85301","CHOY","Cho Oyu",1985,"Autumn",1985-09-21,1985-10-03,1985-10-14,"Success (main peak)",8188,4,0,2,0,NA,1,0,8188
"211","GAUR85301","GAUR","Gaurishankar",1985,"Autumn",1985-10-04,1985-10-31,1985-11-01,"Illness, AMS, exhaustion, or frostbite",6200,5,0,3,0,NA,0,0,7135
"212","LANG85301","LANG","Langtang Lirung",1985,"Autumn",1985-10-05,1985-10-16,1985-10-18,"Accident (death or serious injury)",5030,7,2,1,1,NA,0,1,7227
"213","MANA85302","MANA","Manaslu",1985,"Autumn",1985-09-15,1985-10-09,1985-10-22,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6250,9,0,8,0,NA,0,0,8163
"214","DHA285301","DHA2","Dhaulagiri II",1985,"Autumn",1985-09-24,1985-10-21,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7200,4,0,3,0,NA,0,0,7751
"215","LSIS85301","LSIS","Langshisa Ri",1985,"Autumn",1985-09-27,1985-10-19,1985-10-22,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6100,9,0,2,0,NA,0,0,6412
"216","DORJ85301","DORJ","Dorje Lhakpa",1985,"Autumn",1985-09-11,1985-10-03,1985-10-04,"Success (main peak)",6966,9,0,3,0,NA,1,0,6966
"217","HIMW85301","HIMW","Himalchuli West",1985,"Autumn",1985-10-04,1985-10-07,1985-11-01,"Bad weather (storms, high winds)",4875,6,0,2,0,NA,0,0,7540
"218","GAN485301","GAN4","Ganesh IV",1985,"Autumn",1985-10-22,NA,1985-11-10,"Accident (death or serious injury)",6700,4,3,2,0,"Asian Trekking",0,1,7104
"219","HIMN85301","HIMN","Himalchuli North",1985,"Autumn",1985-09-28,1985-11-01,NA,"Success (main peak)",7331,12,0,0,0,NA,1,0,7331
"220","GANG85301","GANG","Gangapurna",1985,"Autumn",1985-09-20,1985-10-23,1985-10-26,"Success (main peak)",7455,13,0,0,0,NA,1,0,7455
"221","MAKA85301","MAKA","Makalu",1985,"Autumn",1985-08-31,1985-10-01,1985-10-05,"Success (main peak)",8485,6,0,1,0,NA,1,0,8485
"222","NILS85301","NILS","Nilgiri South",1985,"Autumn",1985-09-12,1985-10-26,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5900,4,0,1,0,NA,0,0,6839
"223","ANN385301","ANN3","Annapurna III",1985,"Autumn",1985-10-05,NA,NA,"Did not reach base camp",5000,5,0,0,0,NA,0,0,7555
"224","DHA185303","DHA1","Dhaulagiri I",1985,"Autumn",1985-09-18,1985-10-27,1985-11-01,"Bad weather (storms, high winds)",7600,6,0,0,0,NA,0,0,8167
"225","KANC85301","KANC","Kangchenjunga Central",1985,"Autumn",1985-10-05,1985-10-09,1985-10-18,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6200,1,0,2,0,"Journeys Mountaineering & Trekking",0,0,8473
"226","ANN185302","ANN1","Annapurna I",1985,"Autumn",1985-09-19,1985-10-25,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5600,2,0,0,0,NA,0,0,8091
"227","DHA185302","DHA1","Dhaulagiri I",1985,"Autumn",1985-09-15,1985-09-24,1985-09-25,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5400,2,0,1,0,NA,0,0,8167
"228","TILI85301","TILI","Tilicho",1985,"Autumn",1985-10-05,1985-10-26,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6750,8,0,1,0,NA,0,0,7134
"229","NILN85301","NILN","Nilgiri North",1985,"Autumn",1985-10-21,1985-11-12,1985-11-13,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6200,7,0,0,0,NA,0,0,7061
"230","HIME85301","HIME","Himalchuli East",1985,"Autumn",1985-08-30,1985-10-16,1985-10-20,"Success (main peak)",7893,6,0,1,0,NA,1,0,7893
"231","GAUR85401","GAUR","Gaurishankar",1985,"Winter",1985-12-16,1986-01-16,NA,"Success (main peak)",7135,4,0,2,0,NA,1,0,7135
"232","AMAD85401","AMAD","Ama Dablam",1985,"Winter",1985-11-20,1985-12-07,1985-12-08,"Success (main peak)",6814,2,0,0,0,NA,1,0,6814
"233","ANN185401","ANN1","Annapurna I",1985,"Winter",1985-11-10,1986-01-25,1986-02-22,"Bad weather (storms, high winds)",7300,16,0,4,0,NA,0,0,8091
"234","CHOY85401","CHOY","Cho Oyu",1985,"Winter",1985-11-26,1985-12-05,NA,"Success (main peak)",8188,6,0,0,0,NA,1,0,8188
"235","MAKA85401","MAKA","Makalu",1985,"Winter",1985-11-21,1985-12-23,1985-12-26,"Bad weather (storms, high winds)",7520,7,0,3,0,NA,0,0,8485
"236","KTEG85401","KTEG","Kangtega",1985,"Winter",1985-12-04,1985-12-31,NA,"Success (main peak)",6783,10,0,1,0,NA,1,0,6783
"237","KARY85401","KARY","Karyolung",1985,"Winter",1986-01-08,1986-01-25,1986-01-29,"Bad weather (storms, high winds)",6400,4,0,2,0,NA,0,0,6530
"238","MANA85401","MANA","Manaslu",1985,"Winter",1985-12-05,1985-12-14,1985-12-15,"Success (main peak)",8163,2,0,0,0,NA,1,0,8163
"239","MAKA85402","MAKA","Makalu",1985,"Winter",1986-01-16,1986-02-09,1986-02-12,"Bad weather (storms, high winds)",7500,6,0,4,0,NA,0,0,8485
"240","AMAD85402","AMAD","Ama Dablam",1985,"Winter",1985-11-27,1985-12-11,1985-12-14,"Bad weather (storms, high winds)",6100,5,0,0,0,NA,0,0,6814
"241","KANG85401","KANG","Kangchenjunga",1985,"Winter",1985-12-09,1986-01-11,NA,"Success (main peak)",8586,19,1,0,0,NA,1,1,8586
"242","DHA185401","DHA1","Dhaulagiri I",1985,"Winter",1985-11-16,1985-12-08,1985-12-10,"Success (main peak)",8167,4,0,0,0,NA,1,0,8167
"243","PUMO86402","PUMO","Pumori",1986,"Winter",1986-11-25,1986-12-05,1986-12-07,"Success (main peak)",7138,2,0,1,0,"Trekking & Expedition Services (TES)",1,0,7138
"244","NUPT86401","NUPT","Nuptse",1986,"Winter",1986-12-05,1986-12-31,1987-01-02,"Illness, AMS, exhaustion, or frostbite",6700,2,0,0,0,"Mountain Travel",0,0,7864
"245","MAKA86401","MAKA","Makalu",1986,"Winter",1986-11-16,1986-12-09,1986-12-19,"Bad weather (storms, high winds)",7500,2,0,0,0,"Express",0,0,8485
"246","PUMO86401","PUMO","Pumori",1986,"Winter",1986-11-24,1986-12-03,1986-12-05,"Success (main peak)",7138,3,0,1,0,"Ama Dablam Trekking",1,0,7138
"247","LOBW86401","LOBW","Lobuje West",1986,"Winter",1987-01-27,1987-01-30,1987-01-31,"Success (main peak)",6135,5,0,2,0,"Adventure Nepal",1,0,6135
"248","AMAD86401","AMAD","Ama Dablam",1986,"Winter",1986-11-23,1986-12-10,1986-12-13,"Bad weather (storms, high winds)",6100,4,0,0,0,"Sherpa Trekking Service (STS)",0,0,6814
"249","NEMJ87101","NEMJ","Nemjung",1987,"Spring",1987-04-11,1987-04-22,1987-04-24,"Bad weather (storms, high winds)",6100,4,0,0,0,"Mountain Travel",0,0,7140
"250","MAKA87102","MAKA","Makalu",1987,"Spring",1987-04-03,1987-05-12,NA,"Success (main peak)",8485,9,0,4,0,"Mountain Travel",1,0,8485
"251","CHOY87103","CHOY","Cho Oyu",1987,"Spring",1987-04-12,1987-04-30,1987-05-04,"Bad weather (storms, high winds)",7600,6,0,2,0,"Mountain Adventure",0,0,8188
"252","CHAM87101","CHAM","Chamlang",1987,"Spring",1987-04-19,1987-05-02,1987-05-13,"Illness, AMS, exhaustion, or frostbite",6750,2,0,0,0,"Nepal Himalaya",0,0,7321
"253","JANU87101","JANU","Jannu",1987,"Spring",1987-04-06,1987-04-27,1987-04-28,"Bad weather (storms, high winds)",6400,7,0,1,0,"Summit Nepal Trekking",0,0,7711
"254","CHOY87101","CHOY","Cho Oyu",1987,"Spring",1987-04-03,1987-04-29,1987-05-07,"Success (main peak)",8188,4,0,3,0,"Kunga",1,0,8188
"255","ANN187102","ANN1","Annapurna I",1987,"Spring",1987-05-03,1987-05-23,NA,"Accident (death or serious injury)",6850,10,1,1,0,"Trans Himalayan Trekking (THT)",0,1,8091
"256","PUMO87101","PUMO","Pumori",1987,"Spring",1987-05-05,1987-05-07,1987-05-08,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5500,4,0,0,0,"Summit Nepal Trekking",0,0,7138
"257","LSHR87102","LSHR","Lhotse Shar",1987,"Spring",1987-04-12,1987-05-20,NA,"Success (main peak)",8382,13,0,6,0,"Sherpa Trekking Service (STS)",1,0,8382
"258","GANG87101","GANG","Gangapurna",1987,"Spring",1987-04-10,1987-04-28,1987-05-03,"Bad weather (storms, high winds)",5500,5,0,5,0,"Trekking & Expedition Services (TES)",0,0,7455
"259","AMAD87102","AMAD","Ama Dablam",1987,"Spring",1987-04-01,1987-04-17,NA,"Success (main peak)",6814,5,0,1,0,"Kunga",1,0,6814
"260","DHA187101","DHA1","Dhaulagiri I",1987,"Spring",1987-03-30,1987-05-10,1987-05-11,"Bad weather (storms, high winds)",7955,9,0,7,0,"Himalayan Journeys",0,0,8167
"261","CHOY87102","CHOY","Cho Oyu",1987,"Spring",1987-04-11,1987-04-29,1987-05-12,"Success (main peak)",8188,27,0,0,0,NA,1,0,8188
"262","KANG87101","KANG","Kangchenjunga",1987,"Spring",1987-04-05,1987-04-24,1987-04-26,"Illness, AMS, exhaustion, or frostbite",7350,2,0,0,0,"Sherpa Trekking Service (STS)",0,0,8586
"263","MAK287101","MAK2","Makalu II",1987,"Spring",1987-04-15,1987-04-29,1987-05-05,"Bad weather (storms, high winds)",7400,4,0,0,0,"Tip & Top Trekking",0,0,7678
"264","CHRE87101","CHRE","Churen Himal East",1987,"Spring",1987-04-08,1987-05-11,NA,"Route technically too difficult, lack of experience, strength, or motivation",7200,8,0,5,0,"Adventure Nepal",0,0,7371
"265","TILI87101","TILI","Tilicho",1987,"Spring",1987-03-28,1987-04-08,1987-04-14,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7050,5,0,2,0,"Mountain Travel",0,0,7134
"266","ANN187101","ANN1","Annapurna I",1987,"Spring",1987-04-01,1987-04-05,1987-04-07,"Illness, AMS, exhaustion, or frostbite",5600,5,0,0,0,"Mountain Travel",0,0,8091
"267","MAKA87101","MAKA","Makalu",1987,"Spring",1987-03-22,1987-05-04,1987-05-12,"Illness, AMS, exhaustion, or frostbite",7600,5,0,2,0,"Summit Nepal Trekking",0,0,8485
"268","AMAD87101","AMAD","Ama Dablam",1987,"Spring",1987-03-27,1987-04-17,1987-04-19,"Success (main peak)",6814,6,0,0,0,"Mountain Travel",1,0,6814
"269","MANA87102","MANA","Manaslu",1987,"Spring",1987-04-16,1987-05-20,1987-05-24,"Route technically too difficult, lack of experience, strength, or motivation",7100,6,0,0,0,"Himalayan Rover",0,0,8163
"270","MANA87101","MANA","Manaslu",1987,"Spring",1987-04-03,1987-04-08,1987-04-25,"Lack (or loss) of supplies or equipment",5600,2,0,2,0,"Kunga",0,0,8163
"271","LSHR87101","LSHR","Lhotse Shar",1987,"Spring",1987-03-14,1987-04-20,1987-05-14,"Bad weather (storms, high winds)",7450,13,0,4,0,"Mountain Travel",0,0,8382
"272","LANR87101","LANR","Langtang Ri",1987,"Spring",1987-03-23,1987-04-17,NA,"Success (main peak)",7205,6,0,3,0,"Ama Dablam Trekking",1,0,7205
"273","CHOY87303","CHOY","Cho Oyu",1987,"Autumn",1987-09-09,1987-09-23,NA,"Success (main peak)",8188,2,0,2,0,NA,1,0,8188
"274","TILI87301","TILI","Tilicho",1987,"Autumn",1987-10-03,1987-10-05,1987-10-06,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5800,4,0,0,0,"Chomalhari Trekking",0,0,7134
"275","LEON87301","LEON","Leonpo Gang",1987,"Autumn",1987-09-03,1987-09-27,NA,"Success (main peak)",6979,6,0,4,0,"Adventure Nepal",1,0,6979
"276","AMAD87302","AMAD","Ama Dablam",1987,"Autumn",1987-09-23,1987-10-17,1987-10-20,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6370,4,0,1,0,"Nepal Himal",0,0,6814
"277","CHOY87304","CHOY","Cho Oyu",1987,"Autumn",1987-09-19,1987-11-02,NA,"Success (main peak)",8188,10,0,1,0,"Mountain Travel",1,0,8188
"278","NUPT87302","NUPT","Nuptse",1987,"Autumn",1987-10-03,1987-10-12,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5640,2,0,0,0,"Nepal Himal",0,0,7864
"279","KANG87301","KANG","Kangchenjunga",1987,"Autumn",1987-08-30,1987-10-10,1987-10-12,"Success (main peak)",8586,2,0,0,0,"Kunga",1,0,8586
"280","AMAD87301","AMAD","Ama Dablam",1987,"Autumn",1987-09-17,1987-09-30,1987-10-14,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6400,10,0,0,0,"Rover Treks",0,0,6814
"281","DHA187302","DHA1","Dhaulagiri I",1987,"Autumn",1987-09-09,1987-10-16,1987-10-18,"Success (main peak)",8167,4,0,1,0,"Kunga",1,0,8167
"282","AMAD87303","AMAD","Ama Dablam",1987,"Autumn",1987-10-14,1987-10-17,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5700,5,0,1,0,"Mountain Travel",0,0,6814
"283","ANNS87301","ANNS","Annapurna South",1987,"Autumn",1987-10-26,1987-11-12,1987-11-13,"Bad weather (storms, high winds)",6300,10,0,2,0,NA,0,0,7219
"284","MANA87302","MANA","Manaslu",1987,"Autumn",1987-09-30,1987-10-27,1987-10-29,"Accident (death or serious injury)",6500,15,1,5,0,"Express",0,1,8163
"285","TAWO87301","TAWO","Tawoche",1987,"Autumn",1987-09-14,1987-10-02,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6350,10,0,0,0,"Mountain Travel",0,0,6495
"286","AMAD87304","AMAD","Ama Dablam",1987,"Autumn",1987-10-14,1987-10-23,1987-10-24,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5600,17,0,0,0,"Adventure Nepal",0,0,6814
"287","DHA587301","DHA5","Dhaulagiri V",1987,"Autumn",1987-09-21,1987-10-06,NA,"Bad weather (storms, high winds)",7080,4,0,2,0,"Kunga",0,0,7618
"288","JANU87303","JANU","Jannu",1987,"Autumn",1987-10-21,1987-11-06,1987-11-08,"Success (main peak)",7711,8,0,2,0,"Rover Treks",1,0,7711
"289","DHA187301","DHA1","Dhaulagiri I",1987,"Autumn",1987-09-03,1987-10-06,1987-10-14,"Lack (or loss) of supplies or equipment",7050,5,0,3,0,"Sagarmatha",0,0,8167
"290","CHOY87306","CHOY","Cho Oyu",1987,"Autumn",1987-10-10,1987-10-23,1987-11-04,"Route technically too difficult, lack of experience, strength, or motivation",7400,2,0,2,0,"Asian Trekking",0,0,8188
"291","PUMO87303","PUMO","Pumori",1987,"Autumn",1987-10-16,1987-10-24,1987-10-26,"Success (main peak)",7138,4,0,0,0,NA,1,0,7138
"292","PUMO87301","PUMO","Pumori",1987,"Autumn",1987-09-15,1987-10-12,1987-10-14,"Success (main peak)",7138,11,0,4,0,"Express",1,0,7138
"293","DHA187304","DHA1","Dhaulagiri I",1987,"Autumn",1987-09-29,1987-10-02,1987-10-14,"Bad conditions (deep snow, avalanching, falling ice, or rock)",4300,3,0,1,0,"Ama Dablam Trekking",0,0,8167
"294","GAN587301","GAN5","Ganesh V",1987,"Autumn",1987-09-09,1987-10-04,1987-10-10,"Success (main peak)",6770,5,0,3,0,"Cosmo Treks",1,0,6770
"295","CHOY87301","CHOY","Cho Oyu",1987,"Autumn",1987-09-01,1987-09-20,1987-09-26,"Success (main peak)",8188,8,0,5,0,NA,1,0,8188
"296","KJRS87301","KJRS","Kanjiroba South",1987,"Autumn",NA,NA,NA,"Did not attempt climb",NA,6,0,0,0,"Everest Trekking",0,0,6883
"297","KHAT87301","KHAT","Khatang",1987,"Autumn",1987-09-28,1987-10-14,1987-10-17,"Success (main peak)",6790,15,0,0,0,"Machhapuchare",1,0,6790
"298","LSIS87301","LSIS","Langshisa Ri",1987,"Autumn",1987-10-09,1987-10-24,1987-10-27,"Lack of time",6145,7,0,1,0,"Asian Trekking",0,0,6412
"299","LSHR87302","LSHR","Lhotse Shar",1987,"Autumn",1987-08-28,1987-09-27,1987-10-21,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7000,4,0,0,0,"Sagarmatha",0,0,8382
"300","LSHR87301","LSHR","Lhotse Shar",1987,"Autumn",1987-08-19,1987-09-29,NA,"Accident (death or serious injury)",7800,8,4,0,0,"Kunga",0,1,8382
"301","JANU87301","JANU","Jannu",1987,"Autumn",1987-09-18,1987-10-11,1987-10-15,"Success (main peak)",7711,6,2,0,0,"Summit Nepal Trekking",1,1,7711
